imp_coeffs,gene_name,gene_id
0.003137208529884,PHOX2A,ENSG00000165462.5
0.0031366615356642,TTC30B,ENSG00000196659.10
0.0031362247255021,VIP,ENSG00000146469.13
0.0031360018651799,DNAJC16,ENSG00000116138.13
0.0031356476532151,DCLK1,ENSG00000133083.15
0.0031354310719816,GVQW3,ENSG00000179240.13
0.0031348754223507,ATG16L2,ENSG00000168010.11
0.0031346983388251,FUNDC1,ENSG00000069509.6
0.0031345870667865,NR4A2,ENSG00000153234.15
0.0031340441123248,ZNF35,ENSG00000169981.11
0.0031331894211129,SMAD9,ENSG00000120693.14
0.003133125026209,P4HA3,ENSG00000149380.12
0.0031329084232067,ZNF420,ENSG00000197050.11
0.0031324542078532,RELT,ENSG00000054967.13
0.003132092225531,SLC2A2,ENSG00000163581.14
0.0031320440855526,KLHL6,ENSG00000172578.12
0.0031320390303493,CLUL1,ENSG00000079101.16
0.0031318498067001,PLAAT4,ENSG00000133321.11
0.0031317132753336,UTP4,ENSG00000141076.18
0.0031310763654186,PURA,ENSG00000185129.8
0.0031309459930392,KIF22,ENSG00000079616.13
0.0031308351128771,NOP16,ENSG00000048162.21
0.0031305511644406,MLF1,ENSG00000178053.20
0.0031303387391753,SENP7,ENSG00000138468.16
0.0031293226378361,PAPOLG,ENSG00000115421.13
0.0031288642142897,TMEM89,ENSG00000183396.4
0.0031285556447407,CRY1,ENSG00000008405.12
0.0031272769914043,OR2AT4,ENSG00000171561.4
0.0031262957594639,MED12,ENSG00000184634.16
0.0031255568507128,CNOT10,ENSG00000182973.19
0.0031251700418159,RSAD2,ENSG00000134321.12
0.0031250733894734,FRS3,ENSG00000137218.10
0.0031246277227469,TCF23,ENSG00000163792.6
0.0031243784449989,CNDP2,ENSG00000133313.15
0.0031243112119041,CUL3,ENSG00000036257.13
0.0031238226890167,NIPSNAP3B,ENSG00000165028.12
0.0031232155068215,CDH3,ENSG00000062038.14
0.003123011093804,PDPK1,ENSG00000140992.19
0.0031229180615949,SCP2,ENSG00000116171.19
0.003122800710365,AKR1B10,ENSG00000198074.10
0.0031227315531109,CLUH,ENSG00000132361.18
0.0031226722477124,BAZ2B,ENSG00000123636.18
0.0031225104572229,LRRFIP2,ENSG00000093167.18
0.0031224690877288,ZEB1,ENSG00000148516.22
0.0031224306821864,PPM1K,ENSG00000163644.15
0.0031223726161076,SURF6,ENSG00000148296.7
0.0031221481035639,ANKFN1,ENSG00000153930.12
0.0031217936421973,EPHA3,ENSG00000044524.11
0.0031213085182259,H2AZ1,ENSG00000164032.12
0.0031210842814075,ARHGAP22,ENSG00000128805.15
0.0031204289884575,CASP2,ENSG00000106144.20
0.0031202243255589,TMEM170A,ENSG00000166822.13
0.0031194877221008,CCR2,ENSG00000121807.6
0.0031189015972536,LEPROTL1,ENSG00000104660.19
0.0031173221253934,UQCR11,ENSG00000127540.12
0.0031166086961353,PGM2L1,ENSG00000165434.8
0.0031164350124596,PCDHB7,ENSG00000113212.7
0.0031161854888998,KCNT1,ENSG00000107147.14
0.0031157972576678,HMG20A,ENSG00000140382.15
0.0031154290910457,CSNK1A1,ENSG00000113712.19
0.0031152556341298,SMCHD1,ENSG00000101596.16
0.0031151021520242,XAGE2,ENSG00000155622.7
0.0031150427526531,METTL15,ENSG00000169519.21
0.0031149053836673,CYBB,ENSG00000165168.8
0.0031148221522869,NPNT,ENSG00000168743.13
0.0031147320920459,GPR45,ENSG00000135973.3
0.003114544774128,FBH1,ENSG00000134452.20
0.0031126719348389,UPK2,ENSG00000110375.3
0.0031118700743252,CELSR1,ENSG00000075275.18
0.0031118531749963,PRSS54,ENSG00000103023.12
0.0031112214342937,AHSP,ENSG00000169877.10
0.0031111160689488,RAB11FIP1,ENSG00000156675.16
0.0031109829486359,SLC36A1,ENSG00000123643.13
0.0031109235236534,IL12RB1,ENSG00000096996.16
0.0031105002447241,RETNLB,ENSG00000163515.6
0.0031102544619025,NEMF,ENSG00000165525.18
0.0031101924465231,NBPF20,ENSG00000162825.16
0.0031098764568775,TMEM119,ENSG00000183160.9
0.0031098431557078,PTH2R,ENSG00000144407.9
0.0031097290513653,HDC,ENSG00000140287.11
0.0031089186569985,BTBD6,ENSG00000184887.13
0.00310881189306,LBP,ENSG00000129988.6
0.0031085066170471,PPP1R12C,ENSG00000125503.13
0.0031084163476872,RPRD1A,ENSG00000141425.18
0.0031083265225003,STBD1,ENSG00000118804.8
0.003108126187604,LRP3,ENSG00000130881.14
0.0031072084225847,PDLIM2,ENSG00000120913.23
0.0031071820599084,LGALS9C,ENSG00000171916.17
0.0031071480131412,ZNF280A,ENSG00000169548.3
0.0031068156005112,PCDHB6,ENSG00000113211.5
0.0031068106274111,KLRC1,ENSG00000134545.14
0.0031055648587407,GATAD2B,ENSG00000143614.10
0.0031048963708598,LRRC40,ENSG00000066557.6
0.0031040736543958,SEC61G,ENSG00000132432.14
0.0031031760559904,FAM3A,ENSG00000071889.17
0.0031030127184554,SLC20A1,ENSG00000144136.11
0.003102677423532,SELENON,ENSG00000162430.17
0.0031023929689487,AMHR2,ENSG00000135409.11
0.0031017269023236,MATN1,ENSG00000162510.6
0.0031014183377035,SART3,ENSG00000075856.12
0.0031004835227786,MTARC1,ENSG00000186205.13
0.0030997642313646,IKZF4,ENSG00000123411.15
0.0030991862221242,CCDC38,ENSG00000165972.13
0.0030991003802848,SPSB2,ENSG00000111671.10
0.0030983080751489,SLC35F2,ENSG00000110660.15
0.0030972870313653,CACNB4,ENSG00000182389.20
0.0030971535934231,CLEC11A,ENSG00000105472.13
0.003097042037029,TNN,ENSG00000120332.16
0.0030970262688681,OLR1,ENSG00000173391.9
0.0030969864582814,F12,ENSG00000131187.10
0.0030969452318254,B3GALT6,ENSG00000176022.7
0.0030967696795105,LRGUK,ENSG00000155530.3
0.0030963663473164,CYBRD1,ENSG00000071967.12
0.0030963321997685,STIP1,ENSG00000168439.17
0.0030960954103146,WNT3,ENSG00000108379.10
0.0030959566167285,RABEP1,ENSG00000029725.17
0.0030959469343704,ST8SIA3,ENSG00000177511.6
0.0030958976851791,TYSND1,ENSG00000156521.14
0.0030958435982899,MAGEA11,ENSG00000185247.15
0.003095596308527,NLN,ENSG00000123213.23
0.0030951824186364,H2BW1,ENSG00000123569.8
0.0030942939402274,EGFL7,ENSG00000172889.16
0.0030942612216897,SLC17A7,ENSG00000104888.10
0.0030941544341035,DCAF10,ENSG00000122741.16
0.003093512376502,ADRB1,ENSG00000043591.6
0.0030934453707115,SMARCA2,ENSG00000080503.24
0.0030933390605163,ZNF496,ENSG00000162714.12
0.0030928133420141,GPR17,ENSG00000144230.16
0.0030926291480881,BTG2,ENSG00000159388.6
0.0030920399909093,ACSM5,ENSG00000183549.10
0.0030910475033947,CFAP70,ENSG00000156042.18
0.003089610627294,CEP70,ENSG00000114107.9
0.0030895828874357,PRSS3,ENSG00000010438.17
0.0030895005932056,ALPI,ENSG00000163295.5
0.0030888822922005,SFMBT1,ENSG00000163935.14
0.0030886933382054,CHEK1,ENSG00000149554.13
0.0030883370308807,SMAD4,ENSG00000141646.14
0.0030879272278793,CLIP3,ENSG00000105270.15
0.0030875361900671,TRAF1,ENSG00000056558.11
0.0030872970706978,ZBTB43,ENSG00000169155.10
0.0030870793856684,SOWAHD,ENSG00000187808.5
0.0030868154270891,EMD,ENSG00000102119.11
0.0030865645897342,ZNF284,ENSG00000186026.7
0.003086403446362,ALKBH7,ENSG00000125652.8
0.0030858170490742,HBEGF,ENSG00000113070.8
0.0030855498934395,ETV7,ENSG00000010030.14
0.0030853941630625,VAX2,ENSG00000116035.4
0.0030852559078116,FLYWCH1,ENSG00000059122.17
0.003085253627462,VAC14,ENSG00000103043.15
0.0030851843850131,TTC16,ENSG00000167094.16
0.0030849818231049,DEFB103A,ENSG00000176797.4
0.0030839050094504,RGPD5,ENSG00000015568.13
0.0030838138088452,RELL1,ENSG00000181826.10
0.0030836847592502,NDUFB3,ENSG00000119013.9
0.0030836799173149,ADGRL2,ENSG00000117114.20
0.0030834241916743,OR4D6,ENSG00000166884.2
0.0030833500009567,DOCK1,ENSG00000150760.13
0.0030831932368254,MCM3AP,ENSG00000160294.11
0.0030829464450757,ENTPD2,ENSG00000054179.12
0.003082816610942,KANK4,ENSG00000132854.19
0.0030823214432198,KCNAB3,ENSG00000170049.9
0.0030819529738204,DAAM2,ENSG00000146122.17
0.0030813470076935,GJA9,ENSG00000131233.10
0.0030809653828063,FGFR3,ENSG00000068078.20
0.0030807760354776,LGALS9B,ENSG00000170298.15
0.0030807129664772,CAMKK1,ENSG00000004660.15
0.0030803596731359,MKRN1,ENSG00000133606.11
0.0030802075302797,IL1B,ENSG00000125538.12
0.0030801566648163,CHRNA4,ENSG00000101204.18
0.0030797839107467,GINS4,ENSG00000147536.12
0.0030796458387097,ATP6V0C,ENSG00000185883.12
0.0030793910528553,UXS1,ENSG00000115652.15
0.0030790686378182,MED21,ENSG00000152944.9
0.0030789194191899,SLC44A5,ENSG00000137968.16
0.0030787658832914,PDZK1,ENSG00000174827.14
0.0030782227596017,ECI1,ENSG00000167969.13
0.0030775979518155,ZCCHC10,ENSG00000155329.12
0.0030774331140142,CATSPERD,ENSG00000174898.16
0.0030771689232553,YES1,ENSG00000176105.14
0.0030767168830669,PRDX5,ENSG00000126432.14
0.003076509547733,SPAG11B,ENSG00000164871.17
0.003076498573253,IMPA1,ENSG00000133731.10
0.003076245755092,SLC7A6OS,ENSG00000103061.13
0.003075971524422,VCX2,ENSG00000177504.10
0.0030757479470236,PDE11A,ENSG00000128655.18
0.0030757100560945,FGFR1,ENSG00000077782.21
0.0030756474022204,CCDC74B,ENSG00000152076.19
0.0030755982101752,CDX4,ENSG00000131264.3
0.0030743096084343,HOXD11,ENSG00000128713.14
0.0030738749411222,UBXN2A,ENSG00000173960.14
0.0030738127439061,CIDEC,ENSG00000187288.12
0.0030733526811715,CEACAM1,ENSG00000079385.23
0.0030730672990366,TIMM9,ENSG00000100575.14
0.0030730622098216,CENPV,ENSG00000166582.10
0.0030730170696425,TIE1,ENSG00000066056.14
0.0030723510404184,REP15,ENSG00000174236.4
0.0030714758255539,GNG8,ENSG00000167414.4
0.0030711900628415,GATA4,ENSG00000136574.18
0.0030711538328321,CCDC70,ENSG00000123171.7
0.0030708540414711,PPWD1,ENSG00000113593.12
0.0030704815513962,NOBOX,ENSG00000106410.15
0.0030698390967359,RAD54L,ENSG00000085999.13
0.0030697822052682,TTTY8B,ENSG00000185700.10
0.0030697017070763,GOLIM4,ENSG00000173905.9
0.0030691947563468,RDH10,ENSG00000121039.10
0.0030688871831795,CDK5RAP2,ENSG00000136861.18
0.0030684643199874,DPEP3,ENSG00000141096.6
0.0030675658073388,CARNS1,ENSG00000172508.10
0.0030670435008962,IL20,ENSG00000162891.10
0.003066865813257,SELENOS,ENSG00000131871.15
0.0030667311788596,SIRPB1,ENSG00000101307.16
0.0030666706724433,CAVIN1,ENSG00000177469.13
0.0030665026502855,SEPTIN5,ENSG00000184702.20
0.0030664299471357,RERG,ENSG00000134533.6
0.0030660174537197,JMJD1C,ENSG00000171988.19
0.0030658269556636,MTMR7,ENSG00000003987.14
0.0030652778609153,SERPINH1,ENSG00000149257.16
0.0030649888198927,ULK4,ENSG00000168038.11
0.0030649802627198,RAPGEFL1,ENSG00000108352.13
0.0030648233688719,TSPAN14,ENSG00000108219.15
0.0030645169261523,TWF1,ENSG00000151239.14
0.0030644322173044,TNFRSF8,ENSG00000120949.15
0.0030643619286774,NUFIP1,ENSG00000083635.8
0.0030641559570607,RHBDF2,ENSG00000129667.13
0.0030640612595381,CPLX1,ENSG00000168993.15
0.0030638080888689,XCL1,ENSG00000143184.5
0.0030636755251579,PARP12,ENSG00000059378.13
0.0030631988407514,ANKRD54,ENSG00000100124.15
0.0030629320849957,MXD1,ENSG00000059728.11
0.0030625282012622,TRERF1,ENSG00000124496.12
0.0030620968992648,REM1,ENSG00000088320.4
0.0030617196826515,IQCF2,ENSG00000184345.5
0.0030615806639746,CCDC103,ENSG00000167131.17
0.003061322869766,ZNF732,ENSG00000186777.12
0.0030613046771726,ZNF331,ENSG00000130844.19
0.0030609414744572,CHERP,ENSG00000085872.15
0.0030599410569396,RTTN,ENSG00000176225.15
0.0030592724169733,ENO1,ENSG00000074800.16
0.0030581008896455,ZNF730,ENSG00000183850.14
0.0030579829146534,PEX11A,ENSG00000166821.9
0.0030564700539191,CYLC1,ENSG00000183035.13
0.0030561648459862,RIPK1,ENSG00000137275.15
0.0030561046407527,GNAL,ENSG00000141404.17
0.0030557977744994,DNAJC11,ENSG00000007923.16
0.003055781801192,PARP10,ENSG00000178685.14
0.003055586036451,EXOC6,ENSG00000138190.17
0.0030552790187418,DGUOK,ENSG00000114956.20
0.0030550393293484,EEF2K,ENSG00000103319.12
0.0030547866186194,CFAP36,ENSG00000163001.12
0.0030547084988248,ARL2BP,ENSG00000102931.8
0.0030543639672207,KRT13,ENSG00000171401.15
0.0030538980669439,MMP24OS,ENSG00000126005.17
0.0030537079608018,SLC38A5,ENSG00000017483.15
0.0030536340196402,SCGN,ENSG00000079689.14
0.0030535722332572,CDK11A,ENSG00000008128.23
0.0030534818130972,TBC1D10C,ENSG00000175463.12
0.0030534673273741,SRSF12,ENSG00000154548.9
0.0030529314844087,TESPA1,ENSG00000135426.16
0.0030528041215434,MMD2,ENSG00000136297.15
0.003052177732969,BMP3,ENSG00000152785.8
0.0030521390901834,TIGD5,ENSG00000179886.6
0.0030521242353301,LGALS3BP,ENSG00000108679.13
0.0030518003614347,GADD45G,ENSG00000130222.11
0.0030517192239698,HCRTR2,ENSG00000137252.9
0.0030514420692272,STC2,ENSG00000113739.10
0.0030514409280206,TAF9B,ENSG00000187325.5
0.0030514213579645,CYP1A2,ENSG00000140505.7
0.0030511756823735,CD53,ENSG00000143119.14
0.003050791368983,APOE,ENSG00000130203.10
0.0030506921859473,PPIL6,ENSG00000185250.16
0.0030501012857476,BCAT1,ENSG00000060982.15
0.0030500578989561,DNAH7,ENSG00000118997.14
0.0030500435091481,UBE2I,ENSG00000103275.21
0.003049855334414,FAM50A,ENSG00000071859.15
0.0030497140205407,HIGD1B,ENSG00000131097.7
0.0030490284464842,MAPK9,ENSG00000050748.18
0.003048990186461,CINP,ENSG00000100865.15
0.0030484205456932,NXPE3,ENSG00000144815.16
0.0030483362809326,FEN1,ENSG00000168496.4
0.0030481718076719,LLGL2,ENSG00000073350.14
0.0030475676473512,SLC7A1,ENSG00000139514.13
0.0030471685394541,SLC2A1,ENSG00000117394.24
0.003046673648013,NR4A3,ENSG00000119508.18
0.0030463032353435,RBM45,ENSG00000155636.15
0.0030462735175736,TTBK1,ENSG00000146216.13
0.0030455173505993,WDR38,ENSG00000136918.8
0.0030450455915876,WASHC4,ENSG00000136051.15
0.0030448467209236,FUT3,ENSG00000171124.13
0.0030448220164944,LSR,ENSG00000105699.16
0.0030446998290186,PLA2G4E,ENSG00000188089.13
0.0030446019346715,MRPL13,ENSG00000172172.8
0.0030445472954471,RCVRN,ENSG00000109047.8
0.0030444162832667,FAM104A,ENSG00000133193.12
0.0030443870608985,DNAJC1,ENSG00000136770.11
0.003044340213124,FXYD5,ENSG00000089327.15
0.0030431624629167,GFI1,ENSG00000162676.12
0.0030421729843812,TRIM14,ENSG00000106785.15
0.0030410184900932,CCDC122,ENSG00000151773.13
0.0030409772589734,HK2,ENSG00000159399.10
0.0030397300947674,MRE11,ENSG00000020922.13
0.0030395180254151,NUDT1,ENSG00000106268.15
0.0030393550874185,S100A7,ENSG00000143556.9
0.0030388156050248,PLB1,ENSG00000163803.13
0.0030384529211789,RPE65,ENSG00000116745.7
0.0030383263438546,PRPS2,ENSG00000101911.13
0.0030380841099931,PHLDA2,ENSG00000181649.8
0.0030379490137946,PRKG1,ENSG00000185532.20
0.003037918646951,ZNF706,ENSG00000120963.12
0.0030377886355732,SLC39A6,ENSG00000141424.13
0.0030371407654882,FBLN2,ENSG00000163520.14
0.0030361629313746,PFDN1,ENSG00000113068.10
0.0030360809498907,RBM10,ENSG00000182872.16
0.003035986019144,GNGT1,ENSG00000127928.13
0.0030357155296176,TTC5,ENSG00000136319.12
0.0030353287973858,PDZRN4,ENSG00000165966.16
0.0030351187602848,OR5A1,ENSG00000172320.3
0.0030344548133364,CALM3,ENSG00000160014.17
0.0030343487181823,UGDH,ENSG00000109814.12
0.0030341757030894,ZNF215,ENSG00000149054.16
0.0030335765042405,NBPF4,ENSG00000196427.13
0.003033364171986,USP39,ENSG00000168883.20
0.0030324055666483,CBLN3,ENSG00000139899.11
0.0030315577853521,CCDC191,ENSG00000163617.11
0.0030312088135084,IL22RA1,ENSG00000142677.4
0.0030301423859754,NAT10,ENSG00000135372.9
0.0030298050557117,OR5H2,ENSG00000197938.5
0.0030284649057221,IER3,ENSG00000137331.12
0.0030282385853122,CDH10,ENSG00000040731.10
0.0030279176401112,KHK,ENSG00000138030.13
0.0030276899739626,PACSIN3,ENSG00000165912.16
0.0030275687676648,MICU2,ENSG00000165487.14
0.0030271985705115,LSM4,ENSG00000130520.11
0.0030270563807805,PAX1,ENSG00000125813.13
0.00302649948567,COX4I1,ENSG00000131143.10
0.0030262096799673,SULT4A1,ENSG00000130540.14
0.0030257725765305,RABIF,ENSG00000183155.5
0.003025627735858,CYP2C9,ENSG00000138109.11
0.0030255351092331,STMN2,ENSG00000104435.14
0.0030248601879775,TRIP6,ENSG00000087077.14
0.0030245070693992,CRK,ENSG00000167193.8
0.0030243276225373,BATF2,ENSG00000168062.10
0.0030243151541281,TRIM54,ENSG00000138100.14
0.0030236344886508,ATP2B4,ENSG00000058668.15
0.0030231488058034,MAP3K2,ENSG00000169967.16
0.0030226597153056,EIF2B3,ENSG00000070785.17
0.0030224083369725,KCNQ1,ENSG00000053918.18
0.0030221280255602,MON1B,ENSG00000103111.15
0.0030214813301436,SPINK5,ENSG00000133710.16
0.0030208925174949,GPRC5D,ENSG00000111291.8
0.0030206643924174,ADAM2,ENSG00000104755.15
0.0030205257189443,ENSA,ENSG00000143420.19
0.0030193359327177,DPPA2,ENSG00000163530.4
0.0030190544449809,TAX1BP1,ENSG00000106052.13
0.0030189154131603,FAF2,ENSG00000113194.13
0.0030188647744386,NFIA,ENSG00000162599.17
0.0030188473319819,ICMT,ENSG00000116237.16
0.0030185385819562,CCT5,ENSG00000150753.12
0.0030182598972355,HS3ST3A1,ENSG00000153976.3
0.0030180311239429,GZMK,ENSG00000113088.6
0.0030175972211146,C4BPA,ENSG00000123838.11
0.0030175143203576,ELAVL1,ENSG00000066044.15
0.0030174606045314,SPRED3,ENSG00000188766.12
0.0030173998336228,AHSG,ENSG00000145192.13
0.0030172913890324,PMM1,ENSG00000100417.12
0.003017079107525,BEND3,ENSG00000178409.14
0.0030169681562924,KRAS,ENSG00000133703.13
0.0030165254658436,HMGCLL1,ENSG00000146151.14
0.0030164472960156,OR13G1,ENSG00000197437.4
0.0030161864839651,CDIPT,ENSG00000103502.14
0.0030157829996104,CA3,ENSG00000164879.7
0.003015573655909,KANK1,ENSG00000107104.20
0.0030150835806565,EYA1,ENSG00000104313.20
0.003015003314299,FRMPD3,ENSG00000147234.10
0.0030146975346385,GRIN1,ENSG00000176884.16
0.0030145987957838,LMNTD1,ENSG00000152936.10
0.0030145261809811,TNFRSF1A,ENSG00000067182.8
0.0030143594074141,CST8,ENSG00000125815.9
0.0030132764133265,PCDHB9,ENSG00000177839.7
0.0030132438299818,HDAC7,ENSG00000061273.18
0.0030129548752181,HTR1A,ENSG00000178394.5
0.0030124222645633,STEAP4,ENSG00000127954.13
0.0030121844102658,NOL9,ENSG00000162408.11
0.0030106192435404,FGR,ENSG00000000938.13
0.0030104313770073,DOLK,ENSG00000175283.8
0.0030104155879966,PTPRT,ENSG00000196090.12
0.0030103456291523,PGLS,ENSG00000130313.7
0.0030102759452558,UBE2E3,ENSG00000170035.16
0.0030102479754681,IGSF3,ENSG00000143061.18
0.0030101705967207,CDV3,ENSG00000091527.16
0.0030096065729724,PARD6G,ENSG00000178184.16
0.003009028284218,PFN3,ENSG00000196570.3
0.0030085805110185,TCAF1,ENSG00000198420.10
0.0030076306277692,ALDOB,ENSG00000136872.20
0.0030075274299522,VWCE,ENSG00000167992.13
0.0030067216438491,DSG2,ENSG00000046604.13
0.0030062148426407,ZNF354A,ENSG00000169131.13
0.0030060859406145,RAPGEF6,ENSG00000158987.22
0.003005961783976,PSEN2,ENSG00000143801.18
0.0030029897440128,USP6,ENSG00000129204.17
0.0030028184436589,TEKT5,ENSG00000153060.8
0.0030025309041237,STIM1,ENSG00000167323.11
0.00300252401687,PRLHR,ENSG00000119973.6
0.0030023833766482,PADI3,ENSG00000142619.4
0.0030019606511468,POTEA,ENSG00000188877.12
0.0030017909732354,ANGEL2,ENSG00000174606.14
0.0030016844192115,ALG5,ENSG00000120697.9
0.0030013692089673,PKIB,ENSG00000135549.15
0.0030012851154482,CHRM4,ENSG00000180720.7
0.0030007412565845,NRXN2,ENSG00000110076.19
0.0030001667640737,SLC47A1,ENSG00000142494.13
0.0030000351676475,UBR5,ENSG00000104517.13
0.002999779323313,CACNG2,ENSG00000166862.7
0.0029991769484371,HUWE1,ENSG00000086758.16
0.0029991111010529,EP300,ENSG00000100393.14
0.0029988466207078,FBXO40,ENSG00000163833.8
0.0029983311703104,NUDT7,ENSG00000140876.11
0.0029983052570772,BTLA,ENSG00000186265.10
0.0029982150307266,DEGS1,ENSG00000143753.13
0.0029975066166891,ALLC,ENSG00000151360.10
0.0029968119013594,PCDHB5,ENSG00000113209.9
0.0029963486052787,MAP7,ENSG00000135525.18
0.0029960024471785,STAT6,ENSG00000166888.12
0.0029959893537876,N4BP1,ENSG00000102921.8
0.0029957967801533,SPANXA1,ENSG00000198021.7
0.0029954922568318,MMP25,ENSG00000008516.17
0.0029945932403702,ZNF582,ENSG00000018869.17
0.002994570377029,FOCAD,ENSG00000188352.12
0.0029944535151199,IL17RE,ENSG00000163701.19
0.0029940711796294,HPDL,ENSG00000186603.6
0.0029931582868378,C9,ENSG00000113600.11
0.0029927150254488,LARS1,ENSG00000133706.19
0.002992330511963,CSTA,ENSG00000121552.4
0.0029917073382325,CARD9,ENSG00000187796.15
0.0029915237616949,FANCI,ENSG00000140525.19
0.0029913570370092,USH2A,ENSG00000042781.14
0.0029913268907977,EEF1AKNMT,ENSG00000010165.20
0.0029907083156406,CYP51A1,ENSG00000001630.17
0.0029897800408932,ARSK,ENSG00000164291.17
0.0029896850233765,CASP9,ENSG00000132906.18
0.0029896441386291,TMEM203,ENSG00000187713.7
0.0029894326940008,CRACR2B,ENSG00000177685.17
0.0029888288518839,GAD2,ENSG00000136750.13
0.002988689634114,PGBD4,ENSG00000182405.6
0.0029883304783995,VNN2,ENSG00000112303.14
0.0029877854157914,TRIM48,ENSG00000150244.12
0.0029877290315439,SLURP1,ENSG00000126233.2
0.0029874686889598,LRP1,ENSG00000123384.14
0.0029870736241319,ASCL1,ENSG00000139352.4
0.0029865775898159,PDCD7,ENSG00000090470.15
0.0029860506345352,GSE1,ENSG00000131149.19
0.0029855104368724,ADAMTS18,ENSG00000140873.16
0.0029848293749932,TMEM121,ENSG00000184986.11
0.0029848026879937,CLMP,ENSG00000166250.12
0.002983786611146,CTCFL,ENSG00000124092.12
0.002983549510687,KRT80,ENSG00000167767.14
0.0029831533829083,DCXR,ENSG00000169738.8
0.0029829523099601,HMGN3,ENSG00000118418.14
0.0029827925017883,ATG16L1,ENSG00000085978.22
0.0029818038151088,MYO1H,ENSG00000174527.10
0.0029817382565001,CTSC,ENSG00000109861.17
0.0029816078851529,ATXN7L1,ENSG00000146776.14
0.0029811523275036,NSMCE3,ENSG00000185115.6
0.0029806963781938,FURIN,ENSG00000140564.12
0.002980198419403,CYTH4,ENSG00000100055.21
0.0029797950823938,NTSR1,ENSG00000101188.5
0.0029793877657902,RRAGA,ENSG00000155876.6
0.0029791223683712,HLF,ENSG00000108924.14
0.0029791145994093,RAN,ENSG00000132341.12
0.0029787427332264,METTL7A,ENSG00000185432.12
0.0029784353639758,NAALADL2,ENSG00000177694.16
0.0029784187068557,S100A8,ENSG00000143546.10
0.0029780548965041,STRIP1,ENSG00000143093.15
0.0029779970236221,CCDC102A,ENSG00000135736.6
0.0029776223528425,RIC3,ENSG00000166405.15
0.0029773251733207,PQBP1,ENSG00000102103.17
0.0029765454676213,PDIA5,ENSG00000065485.20
0.002975923029172,RGS12,ENSG00000159788.19
0.0029752800092973,RADIL,ENSG00000157927.17
0.0029750761843442,PRRG2,ENSG00000126460.11
0.0029744511902765,ZNF117,ENSG00000152926.15
0.0029737045581251,SPACA1,ENSG00000118434.9
0.0029732133818413,KIAA0408,ENSG00000189367.15
0.0029731853458339,ACBD5,ENSG00000107897.20
0.0029731605315861,ZSCAN5A,ENSG00000131848.9
0.0029731445125392,NDUFS6,ENSG00000145494.12
0.0029731362612026,ALG10,ENSG00000139133.7
0.0029731307681194,KLHDC4,ENSG00000104731.14
0.0029729091693358,TMEM108,ENSG00000144868.14
0.0029726507295126,KRCC1,ENSG00000172086.9
0.0029721169057377,YPEL3,ENSG00000090238.12
0.0029720387596732,DYNLT3,ENSG00000165169.11
0.0029718749402728,BRF2,ENSG00000104221.13
0.0029716917444048,TREM2,ENSG00000095970.17
0.0029708878821279,SUGP2,ENSG00000064607.17
0.0029708063573086,RDH5,ENSG00000135437.10
0.0029707309534838,SLC35A5,ENSG00000138459.9
0.0029702783025267,TDG,ENSG00000139372.15
0.002970069166582,CALML3,ENSG00000178363.5
0.0029697373845339,OR5M8,ENSG00000181371.4
0.0029689077225331,GABRP,ENSG00000094755.17
0.0029687332575803,MOGAT2,ENSG00000166391.15
0.0029686004056157,ANXA7,ENSG00000138279.16
0.0029683525704402,ASIC1,ENSG00000110881.12
0.0029681025708603,SIRT6,ENSG00000077463.15
0.0029673621027728,KCNMB3,ENSG00000171121.16
0.0029672642776737,PSAP,ENSG00000197746.14
0.0029671177271861,VPS13D,ENSG00000048707.15
0.0029670464900461,HSPD1,ENSG00000144381.18
0.0029670461053502,NT5C1A,ENSG00000116981.3
0.0029663564804369,PTGIR,ENSG00000160013.9
0.0029661498938467,PBXIP1,ENSG00000163346.17
0.0029655641037619,MYH8,ENSG00000133020.4
0.0029648390451048,MRPS11,ENSG00000181991.16
0.0029645438560385,SUPT7L,ENSG00000119760.16
0.0029641905110281,IDUA,ENSG00000127415.13
0.0029635740658867,ASPN,ENSG00000106819.13
0.0029635326637151,UBXN10,ENSG00000162543.6
0.0029634851941856,PF4,ENSG00000163737.4
0.0029631340284363,GORAB,ENSG00000120370.13
0.0029630341474197,CASP8,ENSG00000064012.22
0.0029627231262639,AEBP2,ENSG00000139154.16
0.002962481412737,RTP4,ENSG00000136514.3
0.0029624797644015,TRIM29,ENSG00000137699.17
0.0029622843755192,PTER,ENSG00000165983.14
0.0029616611107476,TMPRSS11F,ENSG00000198092.6
0.0029614460949668,SPOCK1,ENSG00000152377.14
0.0029611971337645,TFCP2L1,ENSG00000115112.8
0.002961075835752,ADCY1,ENSG00000164742.16
0.0029609520556647,SNAP91,ENSG00000065609.14
0.0029605578658791,MMP9,ENSG00000100985.7
0.002960422734599,GPC5,ENSG00000179399.15
0.0029601178619563,KERA,ENSG00000139330.6
0.0029600861866886,PAEP,ENSG00000122133.17
0.0029599908205591,PSMB4,ENSG00000159377.11
0.0029596199182133,PAPOLA,ENSG00000090060.18
0.0029593315244144,CPPED1,ENSG00000103381.12
0.0029591429049879,EIF4E2,ENSG00000135930.14
0.0029589368078414,PAIP2B,ENSG00000124374.9
0.0029587268000905,SLC16A1,ENSG00000155380.12
0.00295868657997,REG3G,ENSG00000143954.13
0.0029586736790897,CD86,ENSG00000114013.16
